frame,PLAYER_ID,Nose_X,Nose_Y,Neck_X,Neck_Y,RShoulder_X,RShoulder_Y,RElbow_X,RElbow_Y,RWrist_X,RWrist_Y,LShoulder_x,LShoulder_y,LElbow_x,LElbow_y,LWrist_X,LWrist_Y,RHip_X,RHip_Y,RKnee_X,RKnee_Y,RAnkle_X,RAnkle_Y,LHip_X,LHip_Y,LKnee_X,LKnee_Y,LAnkle_X,LAnkle_Y,REye_X,REye_Y,LEye_X,LEye_Y,REar_X,REar_Y,LEar_X,LEar_Y,class
14247,1,0.2731481481481481,0.5271739130434783,0.2916666666666667,0.5271739130434783,0.2777777777777778,0.5271739130434783,0.30092592592592593,0.4945652173913043,0.2731481481481481,0.4565217391304348,0.2962962962962963,0.5217391304347826,0.3194444444444444,0.4891304347826087,0.3287037037037037,0.44565217391304346,0.3148148148148148,0.6086956521739131,0.2824074074074074,0.6739130434782609,0.25,0.7391304347826086,0.3333333333333333,0.6086956521739131,0.3703703703703704,0.6739130434782609,0.375,0.7445652173913043,0.2731481481481481,0.5163043478260869,0.2777777777777778,0.4891304347826087,0.2777777777777778,0.5108695652173914,0.38946759259259256,0.18817934782608697,aroundhand
19630,1,0.3333333333333333,0.4510869565217392,0.3472222222222222,0.4728260869565217,0.3425925925925926,0.4728260869565217,0.2962962962962963,0.4782608695652174,0.28703703703703703,0.4565217391304348,0.39351851851851855,0.5434782608695652,0.4120370370370369,0.6086956521739131,0.4212962962962963,0.6739130434782609,0.3796296296296297,0.5434782608695652,0.3425925925925926,0.6195652173913043,0.35185185185185186,0.7010869565217391,0.33796296296296297,0.4565217391304348,0.45138888888888884,0.2554347826086957,0.47453703703703703,0.2880434782608696,0.4212962962962963,0.16032608695652173,0.42824074074074076,0.16032608695652173,0.41666666666666663,0.16304347826086957,0.4375,0.16032608695652173,aroundhand
19776,1,0.3240740740740741,0.4565217391304348,0.3333333333333333,0.4945652173913043,0.3287037037037037,0.4945652173913043,0.2962962962962963,0.5,0.25,0.4728260869565217,0.33796296296296297,0.4945652173913043,0.2777777777777778,0.4891304347826087,0.25,0.4619565217391304,0.35648148148148145,0.5597826086956522,0.3240740740740741,0.6304347826086957,0.3148148148148148,0.7010869565217391,0.3703703703703704,0.5597826086956522,0.39814814814814814,0.6195652173913043,0.4212962962962963,0.6902173913043478,0.3333333333333333,0.4510869565217392,0.33796296296296297,0.4619565217391304,0.5,0.13586956521739124,0.4375,0.2146739130434782,aroundhand
58937,1,0.2222222222222222,0.4673913043478261,0.2314814814814815,0.5,0.2361111111111111,0.4945652173913043,0.2731481481481481,0.4782608695652174,0.2824074074074074,0.44565217391304346,0.2222222222222222,0.5,0.2731481481481481,0.4728260869565217,0.28703703703703703,0.4510869565217392,0.2731481481481481,0.592391304347826,0.2824074074074074,0.6684782608695652,0.2685185185185185,0.7391304347826086,0.25,0.592391304347826,0.2222222222222222,0.6684782608695652,0.18055555555555555,0.7282608695652174,0.2222222222222222,0.4619565217391304,0.2222222222222222,0.4673913043478261,0.21296296296296294,0.4673913043478261,0.583912037037037,0.11990489130434782,aroundhand
69490,1,0.2638888888888889,0.5380434782608695,0.2962962962962963,0.5489130434782609,0.28703703703703703,0.5543478260869565,0.2777777777777778,0.5380434782608695,0.3055555555555556,0.5163043478260869,0.3055555555555556,0.5434782608695652,0.30092592592592593,0.5434782608695652,0.3101851851851852,0.5163043478260869,0.3194444444444444,0.6358695652173914,0.3055555555555556,0.7119565217391305,0.2731481481481481,0.7826086956521741,0.33796296296296297,0.6304347826086957,0.35185185185185186,0.7065217391304348,0.3472222222222222,0.7771739130434783,0.2731481481481481,0.5271739130434783,0.2731481481481481,0.5271739130434783,0.5208333333333334,0.13043478260869565,0.5445601851851851,0.13043478260869565,aroundhand
38177,1,0.3287037037037037,0.39130434782608703,0.3425925925925926,0.3804347826086957,0.3703703703703704,0.35869565217391297,0.375,0.31521739130434784,0.3101851851851852,0.4021739130434783,0.3240740740740741,0.4293478260869565,0.3796296296296297,0.4728260869565217,0.4027777777777778,0.5543478260869565,0.4074074074074074,0.625,0.35648148148148145,0.4782608695652174,0.3333333333333333,0.5434782608695652,0.3055555555555556,0.6086956521739131,0.3240740740740741,0.3641304347826087,0.3055555555555556,0.375,0.4861111111111111,0.31385869565217395,0.4872685185185185,0.31385869565217395,0.47453703703703703,0.31521739130434784,0.5675925925925925,0.16847826086956522,aroundhand
23857,1,0.2453703703703704,0.532608695652174,0.25925925925925924,0.5597826086956522,0.2453703703703704,0.5706521739130435,0.2916666666666667,0.5271739130434783,0.3101851851851852,0.4619565217391304,0.2731481481481481,0.5434782608695652,0.3101851851851852,0.5,0.3148148148148148,0.4565217391304348,0.2824074074074074,0.657608695652174,0.25,0.7336956521739131,0.2222222222222222,0.8097826086956522,0.3101851851851852,0.6521739130434783,0.3425925925925926,0.7065217391304348,0.33796296296296297,0.7826086956521741,0.2407407407407408,0.5271739130434783,0.2407407407407408,0.5271739130434783,0.2453703703703704,0.5271739130434783,0.2407407407407408,0.5271739130434783,aroundhand
64807,1,0.25925925925925924,0.532608695652174,0.2777777777777778,0.5434782608695652,0.2731481481481481,0.5489130434782609,0.28703703703703703,0.5380434782608695,0.3194444444444444,0.4945652173913043,0.3148148148148148,0.4891304347826087,0.3194444444444444,0.6358695652173914,0.3425925925925926,0.7173913043478259,0.3333333333333333,0.7989130434782609,0.3148148148148148,0.6304347826086957,0.2824074074074074,0.7065217391304348,0.22685185185185186,0.7663043478260869,0.25925925925925924,0.5271739130434783,0.25925925925925924,0.5217391304347826,0.5763888888888888,0.17391304347826092,0.5763888888888888,0.1766304347826087,0.5671296296296297,0.17119565217391308,0.40914351851851855,0.1644021739130435,aroundhand
24755,1,0.2314814814814815,0.5108695652173914,0.2407407407407408,0.5434782608695652,0.25,0.5380434782608695,0.2731481481481481,0.5108695652173914,0.2777777777777778,0.483695652173913,0.2222222222222222,0.5543478260869565,0.2916666666666667,0.6304347826086957,0.3333333333333333,0.6793478260869565,0.33796296296296297,0.7336956521739131,0.2731481481481481,0.6358695652173914,0.2314814814814815,0.7119565217391305,0.2083333333333333,0.7771739130434783,0.2314814814814815,0.5,0.2175925925925926,0.5217391304347826,0.5069444444444444,0.11684782608695651,0.5069444444444444,0.1141304347826087,0.5023148148148149,0.11684782608695651,0.38425925925925924,0.18206521739130435,aroundhand
62588,1,0.3796296296296297,0.4728260869565217,0.39814814814814814,0.4673913043478261,0.4490740740740741,0.4565217391304348,0.4305555555555556,0.4239130434782609,0.35648148148148145,0.483695652173913,0.4166666666666667,0.5815217391304348,0.4305555555555556,0.6630434782608695,0.4259259259259259,0.7282608695652174,0.39351851851851855,0.5815217391304348,0.3703703703703704,0.6684782608695652,0.3425925925925926,0.7445652173913043,0.3796296296296297,0.44021739130434784,0.3611111111111111,0.4510869565217392,0.5092592592592593,0.30797101449275366,0.4737654320987654,0.2246376811594203,0.4548611111111111,0.16983695652173914,0.44560185185185186,0.17255434782608697,0.4618055555555556,0.17391304347826086,aroundhand
24051,1,0.2453703703703704,0.4673913043478261,0.2685185185185185,0.4782608695652174,0.2638888888888889,0.483695652173913,0.2731481481481481,0.4782608695652174,0.3101851851851852,0.5652173913043478,0.3240740740740741,0.6521739130434783,0.3287037037037037,0.7228260869565217,0.2962962962962963,0.5597826086956522,0.2685185185185185,0.6358695652173914,0.2407407407407408,0.7065217391304348,0.2453703703703704,0.4619565217391304,0.2685185185185185,0.4565217391304348,0.25,0.4565217391304348,0.54320987654321,0.35688405797101447,0.5277777777777778,0.358695652173913,0.4814814814814814,0.1695652173913043,0.4694444444444444,0.175,0.4842592592592593,0.175,aroundhand
25218,1,0.3472222222222222,0.4945652173913043,0.35185185185185186,0.5380434782608695,0.3472222222222222,0.5380434782608695,0.3148148148148148,0.5108695652173914,0.2962962962962963,0.4945652173913043,0.35648148148148145,0.532608695652174,0.3240740740740741,0.5163043478260869,0.3796296296296297,0.6086956521739131,0.3425925925925926,0.6684782608695652,0.3148148148148148,0.7336956521739131,0.3842592592592592,0.6086956521739131,0.4074074074074074,0.6739130434782609,0.4074074074074074,0.7554347826086957,0.3472222222222222,0.4891304347826087,0.35185185185185186,0.4891304347826087,0.35185185185185186,0.5054347826086957,0.5277777777777778,0.20652173913043476,0.5750000000000001,0.15217391304347827,aroundhand
83746,1,0.2824074074074074,0.483695652173913,0.3101851851851852,0.4891304347826087,0.3055555555555556,0.4891304347826087,0.3148148148148148,0.4891304347826087,0.3240740740740741,0.4565217391304348,0.3240740740740741,0.4130434782608696,0.3472222222222222,0.5543478260869565,0.3148148148148148,0.6141304347826086,0.2916666666666667,0.6630434782608695,0.35648148148148145,0.5489130434782609,0.3287037037037037,0.6086956521739131,0.2962962962962963,0.6521739130434783,0.28703703703703703,0.4728260869565217,0.2916666666666667,0.4728260869565217,0.5601851851851851,0.07065217391304346,0.5532407407407407,0.0733695652173913,0.5030864197530864,0.11775362318840579,0.513047138047138,0.125,aroundhand
62679,1,0.2638888888888889,0.44021739130434784,0.25925925925925924,0.4782608695652174,0.2638888888888889,0.483695652173913,0.2453703703703704,0.4891304347826087,0.2175925925925926,0.483695652173913,0.25,0.4782608695652174,0.2222222222222222,0.5,0.2175925925925926,0.4728260869565217,0.2777777777777778,0.5815217391304348,0.2916666666666667,0.657608695652174,0.2962962962962963,0.7228260869565217,0.25462962962962965,0.5760869565217391,0.22685185185185186,0.657608695652174,0.19907407407407407,0.7282608695652174,0.2685185185185185,0.44021739130434784,0.25462962962962965,0.44565217391304346,0.5216049382716049,0.17210144927536233,0.4071180555555556,0.16270380434782608,aroundhand
39746,1,0.10648148148148147,0.5434782608695652,0.1111111111111111,0.532608695652174,0.13425925925925927,0.5217391304347826,0.13425925925925927,0.4728260869565217,0.0925925925925926,0.5434782608695652,0.1527777777777778,0.6304347826086957,0.1851851851851852,0.7119565217391305,0.18981481481481485,0.7989130434782609,0.12962962962962962,0.6304347826086957,0.09722222222222222,0.7173913043478259,0.06944444444444445,0.7934782608695652,0.10185185185185183,0.5108695652173914,0.41203703703703703,0.2282608695652174,0.4305555555555556,0.24728260869565222,0.3819444444444444,0.19293478260869562,0.3912037037037037,0.1902173913043478,0.3665123456790123,0.16757246376811594,0.38503086419753085,0.16304347826086954,aroundhand
12859,1,0.18055555555555555,0.5163043478260869,0.2222222222222222,0.5217391304347826,0.2638888888888889,0.592391304347826,0.3101851851851852,0.657608695652174,0.3194444444444444,0.7336956521739131,0.2638888888888889,0.592391304347826,0.3101851851851852,0.6630434782608695,0.3194444444444444,0.7336956521739131,0.1851851851851852,0.5108695652173914,0.19907407407407407,0.5054347826086957,0.3518518518518519,0.29891304347826086,0.38657407407407407,0.23369565217391305,0.3958333333333333,0.25815217391304346,0.42592592592592593,0.296195652173913,0.36342592592592593,0.16847826086956524,0.36574074074074076,0.16847826086956524,0.3680555555555555,0.17391304347826086,0.39814814814814814,0.1331521739130435,aroundhand
39840,1,0.25462962962962965,0.532608695652174,0.2777777777777778,0.5489130434782609,0.2824074074074074,0.5489130434782609,0.30092592592592593,0.6195652173913043,0.2638888888888889,0.6902173913043478,0.2361111111111111,0.7608695652173914,0.3101851851851852,0.6195652173913043,0.3287037037037037,0.6956521739130435,0.3333333333333333,0.7717391304347826,0.25462962962962965,0.5271739130434783,0.2638888888888889,0.532608695652174,0.5462962962962963,0.20108695652173908,0.5694444444444444,0.23097826086956524,0.5578703703703703,0.1630434782608696,0.5856481481481481,0.11141304347826086,0.5740740740740741,0.11141304347826086,0.558641975308642,0.16304347826086957,0.4361111111111111,0.283695652173913,aroundhand
43125,1,0.3194444444444444,0.5163043478260869,0.3333333333333333,0.532608695652174,0.3194444444444444,0.532608695652174,0.28703703703703703,0.5054347826086957,0.25,0.483695652173913,0.35185185185185186,0.532608695652174,0.3611111111111111,0.5543478260869565,0.33796296296296297,0.592391304347826,0.3194444444444444,0.6521739130434783,0.3101851851851852,0.7173913043478259,0.3657407407407408,0.5869565217391305,0.3842592592592592,0.6413043478260869,0.3888888888888889,0.7228260869565217,0.3194444444444444,0.5108695652173914,0.3287037037037037,0.5108695652173914,0.3333333333333333,0.5108695652173914,0.4814814814814815,0.17119565217391303,0.49768518518518523,0.17119565217391303,aroundhand
86708,1,0.3101851851851852,0.5054347826086957,0.33796296296296297,0.5054347826086957,0.3287037037037037,0.5108695652173914,0.3287037037037037,0.5163043478260869,0.3472222222222222,0.5,0.35648148148148145,0.4945652173913043,0.3472222222222222,0.4891304347826087,0.35185185185185186,0.5652173913043478,0.3287037037037037,0.6467391304347826,0.3148148148148148,0.7173913043478259,0.3796296296296297,0.5652173913043478,0.39351851851851855,0.6467391304347826,0.4027777777777778,0.7228260869565217,0.3148148148148148,0.4945652173913043,0.3194444444444444,0.483695652173913,0.5069444444444444,0.16304347826086957,0.4548611111111111,0.13858695652173914,0.5451388888888888,0.08152173913043477,aroundhand
34815,1,0.10648148148148147,0.4619565217391304,0.12962962962962962,0.5217391304347826,0.14351851851851852,0.5163043478260869,0.16666666666666666,0.483695652173913,0.16666666666666666,0.4510869565217392,0.11574074074074076,0.532608695652174,0.1712962962962963,0.4782608695652174,0.18981481481481485,0.44565217391304346,0.1851851851851852,0.6086956521739131,0.2175925925925926,0.6847826086956522,0.2407407407407408,0.7554347826086957,0.16666666666666666,0.6141304347826086,0.13425925925925927,0.6902173913043478,0.10648148148148147,0.7663043478260869,0.10185185185185183,0.4510869565217392,0.1111111111111111,0.4728260869565217,0.10648148148148147,0.5,0.3993055555555556,0.16032608695652173,aroundhand
33635,1,0.2731481481481481,0.4239130434782609,0.2916666666666667,0.4293478260869565,0.2824074074074074,0.43478260869565216,0.2314814814814815,0.43478260869565216,0.18981481481481485,0.43478260869565216,0.2962962962962963,0.4293478260869565,0.3425925925925926,0.4130434782608696,0.3333333333333333,0.4184782608695653,0.3194444444444444,0.5108695652173914,0.3148148148148148,0.5815217391304348,0.3148148148148148,0.657608695652174,0.3425925925925926,0.5,0.3703703703703704,0.5652173913043478,0.3842592592592592,0.625,0.2731481481481481,0.4184782608695653,0.28703703703703703,0.4130434782608696,0.2777777777777778,0.4130434782608696,0.4201388888888889,0.1779891304347826,aroundhand
45214,1,0.3194444444444444,0.4076086956521739,0.35185185185185186,0.4239130434782609,0.3472222222222222,0.4184782608695653,0.2962962962962963,0.39130434782608703,0.2685185185185185,0.375,0.3611111111111111,0.4239130434782609,0.3703703703703704,0.4945652173913043,0.3703703703703704,0.5597826086956522,0.375,0.6304347826086957,0.39814814814814814,0.4891304347826087,0.4120370370370369,0.5434782608695652,0.4166666666666667,0.5978260869565217,0.3333333333333333,0.4076086956521739,0.5300925925925926,0.11684782608695651,0.5061728395061729,0.29891304347826086,0.4969135802469136,0.29891304347826086,0.49691358024691357,0.3007246376811594,0.5324074074074074,0.18167701863354035,aroundhand
40527,1,0.4675925925925926,0.3695652173913043,0.4722222222222222,0.3967391304347826,0.4583333333333333,0.4021739130434783,0.4444444444444444,0.43478260869565216,0.4351851851851852,0.44021739130434784,0.4861111111111111,0.39130434782608703,0.5231481481481481,0.4076086956521739,0.5231481481481481,0.39130434782608703,0.4722222222222222,0.5,0.46296296296296297,0.5652173913043478,0.4583333333333333,0.6304347826086957,0.4814814814814815,0.5,0.4675925925925926,0.5652173913043478,0.4583333333333333,0.6358695652173914,0.46296296296296297,0.3641304347826087,0.4722222222222222,0.3641304347826087,0.46296296296296297,0.3695652173913043,0.4768518518518519,0.3641304347826087,backhand
58628,1,0.5138888888888888,0.4076086956521739,0.5370370370370371,0.4076086956521739,0.5416666666666666,0.44565217391304346,0.4907407407407408,0.4130434782608696,0.4722222222222222,0.4565217391304348,0.46296296296296297,0.4673913043478261,0.5277777777777778,0.5,0.5185185185185185,0.5652173913043478,0.5324074074074074,0.625,0.5092592592592593,0.5,0.5092592592592593,0.5652173913043478,0.5277777777777778,0.6195652173913043,0.5231481481481481,0.375,0.5,0.375,0.37191358024691357,0.23007246376811594,0.37808641975308643,0.23007246376811594,0.4184027777777777,0.1671195652173913,0.4363425925925926,0.1671195652173913,backhand
59646,1,0.3240740740740741,0.5652173913043478,0.35185185185185186,0.5815217391304348,0.3333333333333333,0.5869565217391305,0.3194444444444444,0.6304347826086957,0.2777777777777778,0.6630434782608695,0.3611111111111111,0.5815217391304348,0.3888888888888889,0.6195652173913043,0.3888888888888889,0.6467391304347826,0.39814814814814814,0.6358695652173914,0.3611111111111111,0.6630434782608695,0.3425925925925926,0.7228260869565217,0.4166666666666667,0.625,0.375,0.657608695652174,0.3472222222222222,0.7228260869565217,0.3240740740740741,0.5597826086956522,0.3287037037037037,0.5597826086956522,0.33796296296296297,0.5543478260869565,0.5202546296296295,0.10971467391304347,backhand
58713,1,0.5277777777777778,0.4565217391304348,0.5462962962962963,0.4510869565217392,0.5601851851851852,0.4782608695652174,0.5092592592592593,0.4619565217391304,0.5046296296296297,0.5163043478260869,0.4722222222222222,0.5489130434782609,0.5601851851851852,0.532608695652174,0.5138888888888888,0.592391304347826,0.5231481481481481,0.6467391304347826,0.5416666666666666,0.5380434782608695,0.5092592592592593,0.5869565217391305,0.5185185185185185,0.6467391304347826,0.5,0.4293478260869565,0.5231481481481481,0.4184782608695653,0.5046296296296297,0.4239130434782609,0.48379629629629634,0.16847826086956522,0.474537037037037,0.17119565217391303,0.4907407407407407,0.17119565217391303,backhand
41181,1,0.4537037037037037,0.4076086956521739,0.4814814814814815,0.4293478260869565,0.4953703703703704,0.4293478260869565,0.5,0.4565217391304348,0.4212962962962963,0.4619565217391304,0.46296296296296297,0.43478260869565216,0.4259259259259259,0.4619565217391304,0.39814814814814814,0.4565217391304348,0.5185185185185185,0.5108695652173914,0.4907407407407408,0.5706521739130435,0.5092592592592593,0.625,0.5,0.5108695652173914,0.4861111111111111,0.5706521739130435,0.5046296296296297,0.625,0.4537037037037037,0.4076086956521739,0.4583333333333333,0.4076086956521739,0.4259259259259259,0.21467391304347827,0.43865740740740744,0.2119565217391305,backhand
59523,1,0.4583333333333333,0.3695652173913043,0.4722222222222222,0.4076086956521739,0.4907407407407408,0.4021739130434783,0.5231481481481481,0.4293478260869565,0.4490740740740741,0.4076086956521739,0.4351851851851852,0.44565217391304346,0.4259259259259259,0.4565217391304348,0.4814814814814815,0.4945652173913043,0.4768518518518519,0.5597826086956522,0.4675925925925926,0.6141304347826086,0.46296296296296297,0.4945652173913043,0.4537037037037037,0.5543478260869565,0.4444444444444444,0.6141304347826086,0.4537037037037037,0.3641304347826087,0.4768518518518519,0.375,0.4583333333333333,0.3695652173913043,0.512962962962963,0.1978260869565217,0.5584490740740741,0.11582880434782608,backhand
59613,1,0.3055555555555556,0.4293478260869565,0.3333333333333333,0.4510869565217392,0.33796296296296297,0.44565217391304346,0.3333333333333333,0.4891304347826087,0.3194444444444444,0.5108695652173914,0.3240740740740741,0.4565217391304348,0.3333333333333333,0.5,0.3148148148148148,0.5380434782608695,0.3611111111111111,0.5163043478260869,0.3472222222222222,0.5543478260869565,0.3611111111111111,0.5978260869565217,0.35185185185185186,0.5163043478260869,0.3425925925925926,0.5543478260869565,0.35185185185185186,0.592391304347826,0.3101851851851852,0.4239130434782609,0.3194444444444444,0.4239130434782609,0.4243827160493827,0.2898550724637681,0.532986111111111,0.11175271739130435,backhand
41140,1,0.5,0.4021739130434783,0.5185185185185185,0.4021739130434783,0.5324074074074074,0.43478260869565216,0.4814814814814815,0.4076086956521739,0.46296296296296297,0.4510869565217392,0.4444444444444444,0.4565217391304348,0.5277777777777778,0.4945652173913043,0.5138888888888888,0.5760869565217391,0.5138888888888888,0.6358695652173914,0.5,0.5,0.5046296296296297,0.5760869565217391,0.5092592592592593,0.6358695652173914,0.5046296296296297,0.375,0.4861111111111111,0.375,0.49074074074074076,0.20923913043478265,0.4733796296296296,0.19021739130434787,0.46412037037037035,0.1956521739130435,0.47800925925925924,0.19021739130434787,backhand
45418,1,0.3333333333333333,0.5271739130434783,0.3472222222222222,0.5543478260869565,0.3287037037037037,0.5489130434782609,0.2916666666666667,0.5543478260869565,0.2638888888888889,0.5543478260869565,0.3657407407407408,0.5543478260869565,0.39351851851851855,0.5815217391304348,0.4212962962962963,0.625,0.3425925925925926,0.6467391304347826,0.30092592592592593,0.6847826086956522,0.2685185185185185,0.7608695652173914,0.3657407407407408,0.6467391304347826,0.39814814814814814,0.7173913043478259,0.4398148148148148,0.7336956521739131,0.33796296296296297,0.5217391304347826,0.3425925925925926,0.5217391304347826,0.35185185185185186,0.5271739130434783,0.4560185185185185,0.13858695652173914,backhand
